1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1428,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1417,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,554,2,TA,RFn,TA,Attchd,2008,1428,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12274,FR2,91,IR1,0,20,RL,256,Stone,None,0,7,Somerst,60,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1417,AllPub,0,2008,2008,2008
980,0,0,None,3,1Fam,TA,Av,400,480,ALQ,Rec,0,0,TA,100,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,384,1,TA,Fin,TA,Attchd,1967,980,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,9750,Inside,75,Reg,0,80,RL,0,None,None,0,10,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,980,AllPub,68,1967,1967,2006
1072,504,0,None,3,1Fam,TA,Gd,1309,0,GLQ,Unf,2,0,TA,15,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,TA,1,CBlock,1,Typ,528,2,TA,RFn,TA,Attchd,1923,1576,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,21384,Inside,144,Reg,0,70,RL,0,None,None,0,5,BrkSide,312,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1324,AllPub,0,1923,2004,2009
1086,0,0,None,3,1Fam,TA,Av,516,128,ALQ,BLQ,1,0,TA,380,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,Gd,1,CBlock,1,Typ,484,2,TA,RFn,TA,Attchd,1966,1086,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13400,Inside,85,Reg,0,80,RL,1047,BrkFace,None,0,6,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1024,AllPub,0,1966,1966,2006
1075,1063,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,849,N,Norm,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,MnPrv,None,0,PConc,2,Typ,360,2,Po,Unf,Fa,Detchd,1910,2138,0,GasA,TA,2.5Unf,3,TA,Lvl,Gtl,8100,Corner,90,Reg,0,75,RM,0,None,None,0,11,OldTown,156,5,5,N,0,None,CompShg,Hip,Normal,WD,0,Pave,11,849,AllPub,40,1898,1965,2009
1309,0,0,None,3,1Fam,TA,No,663,377,ALQ,LwQ,1,0,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,Fa,1,CBlock,1,Typ,484,2,TA,RFn,TA,Attchd,1974,1309,1,GasA,Fa,1Story,1,Gd,Lvl,Gtl,10140,Inside,78,Reg,0,20,RL,99,BrkFace,None,0,1,NWAmes,0,6,6,Y,648,Fa,CompShg,Hip,Normal,WD,0,Pave,5,1040,AllPub,265,1974,1999,2006
1044,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,540,N,Norm,Norm,FuseA,0,TA,Fa,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,504,2,TA,Unf,TA,Basment,1952,1044,0,GasA,TA,1Story,1,Fa,Bnk,Mod,8712,Inside,66,Reg,0,20,C (all),0,None,Shed,54,6,IDOTRR,0,5,5,N,0,None,CompShg,Hip,Alloca,WD,0,Grvl,4,540,AllPub,0,1952,1952,2010
1442,0,0,None,4,1Fam,TA,No,608,0,Rec,Unf,0,0,TA,834,Y,Norm,Norm,SBrkr,275,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,301,1,TA,RFn,TA,Attchd,1958,1442,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,9750,Inside,75,Reg,0,20,RL,243,BrkFace,Shed,500,4,NAmes,0,6,6,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,7,1442,AllPub,0,1958,1958,2007
1661,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1649,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,598,2,TA,RFn,TA,Attchd,1998,1661,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12137,CulDSac,48,IR2,0,20,RL,442,BrkFace,None,0,5,CollgCr,34,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1649,AllPub,0,1998,1998,2010
1008,0,0,None,2,1Fam,TA,No,486,0,BLQ,Unf,0,0,TA,522,Y,Norm,Norm,SBrkr,120,TA,TA,BrkFace,BrkFace,None,Gd,1,CBlock,1,Typ,275,1,TA,RFn,TA,Attchd,1954,1008,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,11425,Corner,106.8877916,IR1,0,20,RL,0,None,None,0,7,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1008,AllPub,0,1954,1954,2006
1689,0,0,None,3,1Fam,TA,No,1218,0,GLQ,Unf,1,0,Gd,350,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,Gd,2,PConc,2,Typ,857,3,TA,RFn,TA,Attchd,2002,1689,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13265,CulDSac,59.91111111,IR1,0,20,RL,148,BrkFace,None,0,7,Mitchel,59,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1568,AllPub,150,2002,2002,2008
1052,0,0,None,3,1Fam,TA,Av,504,0,GLQ,Unf,1,0,TA,506,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,440,2,TA,Unf,TA,Attchd,1971,1052,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,8816,Inside,80,Reg,0,80,RL,80,BrkFace,None,0,6,ClearCr,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1010,AllPub,0,1971,1971,2010
1358,0,0,None,2,TwnhsE,TA,Mn,733,0,GLQ,Unf,1,0,Gd,625,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484,2,TA,RFn,TA,Attchd,2010,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6371,Inside,44,IR1,0,120,RL,128,Stone,None,0,6,NridgHt,35,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1358,AllPub,192,2009,2010,2010
798,842,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,798,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,595,2,TA,RFn,TA,Attchd,2003,1640,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7226,CulDSac,72,IR1,0,60,RL,0,None,None,0,6,CollgCr,45,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,798,AllPub,0,2003,2003,2008
936,0,0,Pave,2,2fmCon,None,None,0,0,None,None,0,0,None,936,N,Norm,Norm,SBrkr,112,TA,Fa,MetalSd,MetalSd,None,None,0,CBlock,1,Min2,576,2,TA,Unf,TA,Detchd,1974,936,0,GasA,TA,1Story,1,TA,Bnk,Mod,6000,Inside,60,Reg,0,20,RM,0,None,None,0,2,OldTown,32,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,936,AllPub,0,1953,1953,2009
847,886,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,847,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,433,2,TA,Fin,TA,BuiltIn,2003,1733,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12394,Corner,111.3283432,IR1,0,60,RL,0,None,None,0,10,Gilbert,48,5,7,Y,0,None,CompShg,Gable,Family,WD,0,Pave,7,847,AllPub,100,2003,2003,2007
944,545,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,778,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,Gd,1,BrkTil,2,Typ,240,1,TA,Unf,TA,Detchd,1940,1489,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9900,Inside,60,Reg,0,50,RL,0,None,None,0,7,SWISU,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,778,AllPub,335,1940,1950,2009
1489,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1489,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,776,2,TA,RFn,TA,Attchd,2006,1489,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11216,Inside,81,Reg,0,20,FV,0,None,None,0,6,Somerst,140,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1489,AllPub,0,2006,2006,2006
2084,0,0,None,2,1Fam,TA,Av,1636,0,GLQ,Unf,1,0,Ex,442,Y,PosN,PosN,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,1220,3,TA,Fin,TA,Attchd,2007,2084,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14803,Inside,114,Reg,0,20,RL,816,BrkFace,None,0,6,NridgHt,45,5,10,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,2078,AllPub,188,2007,2008,2008
1434,0,0,None,3,1Fam,TA,No,20,0,GLQ,Unf,0,0,Gd,1434,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,527,2,TA,RFn,TA,Attchd,2001,1434,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8529,Inside,65,IR1,0,20,RL,0,None,None,0,4,SawyerW,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1454,AllPub,290,2001,2001,2009
1160,966,0,None,3,1Fam,Gd,Gd,249,764,LwQ,ALQ,0,1,TA,0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,PConc,2,Min2,538,2,TA,Fin,TA,Attchd,1967,2126,1,GasA,TA,2Story,1,TA,Low,Sev,28698,CulDSac,59.91111111,IR2,0,60,RL,0,None,None,0,6,ClearCr,0,5,5,Y,0,None,Tar&Grv,Flat,Abnorml,WD,225,Pave,7,1013,AllPub,486,1967,1967,2009
520,623,0,Pave,2,Twnhs,None,None,0,0,None,None,0,0,None,600,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480,2,TA,RFn,TA,Detchd,2005,1223,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2544,Inside,24,Reg,80,160,FV,0,None,None,0,7,Somerst,166,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600,AllPub,0,2005,2005,2006
1392,0,0,None,3,1Fam,TA,No,1040,0,Rec,Unf,1,0,TA,352,Y,Norm,Norm,FuseA,0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,1,Typ,458,2,TA,RFn,TA,Attchd,1957,1392,1,GasA,TA,1Story,1,TA,Lvl,Gtl,11900,Corner,80,IR1,0,20,RL,387,BrkFace,None,0,6,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,192,Pave,6,1392,AllPub,0,1957,1957,2008
520,600,0,Pave,2,TwnhsE,None,None,0,0,None,None,0,0,None,600,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480,2,TA,RFn,TA,Detchd,2005,1200,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3180,Inside,30,Reg,80,160,FV,0,None,None,0,6,Somerst,166,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600,AllPub,0,2005,2005,2006
941,888,0,None,3,1Fam,TA,No,483,0,GLQ,Unf,1,0,Gd,458,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,613,2,TA,RFn,TA,Attchd,2003,1829,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9548,CulDSac,44,IR1,0,60,RL,223,BrkFace,None,0,1,CollgCr,39,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,941,AllPub,192,2003,2003,2010
1516,0,0,None,3,1Fam,TA,No,196,345,Rec,BLQ,0,0,TA,975,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,472,2,TA,RFn,TA,Attchd,1964,1516,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10004,Inside,100,Reg,0,20,RL,180,BrkFace,None,0,2,NAmes,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,152,Pave,6,1516,AllPub,0,1964,1964,2009
1144,0,0,None,3,1Fam,TA,No,572,0,Rec,Unf,1,0,TA,572,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,None,0,CBlock,1,Typ,456,2,TA,Unf,TA,Attchd,1961,1144,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7875,Inside,75,Reg,0,20,RL,136,BrkFace,None,0,9,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1144,AllPub,0,1961,1961,2008
1067,0,0,None,2,1Fam,TA,No,442,0,BLQ,Unf,0,0,Gd,625,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,HdBoard,None,None,0,CBlock,2,Min2,436,2,TA,Unf,TA,Attchd,1996,1067,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,9600,Inside,60,Reg,0,20,RL,0,None,None,0,2,Sawyer,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1067,AllPub,290,1950,1995,2010
1559,0,0,Pave,2,1Fam,TA,No,338,0,Rec,Unf,1,0,TA,1221,Y,Norm,Norm,SBrkr,230,TA,TA,VinylSd,VinylSd,GdWo,None,0,BrkTil,1,Min2,812,2,TA,Unf,TA,Detchd,1948,1559,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8100,Inside,90,Reg,0,30,RM,0,None,None,0,6,OldTown,116,6,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,5,1559,AllPub,0,1948,1973,2007
483,504,0,None,2,Twnhs,TA,No,330,0,BLQ,Unf,1,0,TA,153,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,264,1,TA,Unf,TA,Detchd,1973,987,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21,Reg,0,160,RM,158,BrkFace,None,0,11,BrDale,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483,AllPub,0,1973,1973,2008
1099,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1099,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,352,1,TA,Unf,TA,Attchd,1999,1099,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9525,Inside,75,Reg,0,20,RL,0,None,None,0,6,CollgCr,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1099,AllPub,278,1995,2006,2008
768,432,0,None,3,1Fam,TA,No,352,0,BLQ,Unf,0,0,TA,416,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,240,1,TA,Unf,TA,Detchd,1946,1200,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,11767,Inside,70,Reg,0,50,RL,0,None,None,0,5,Edwards,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,768,AllPub,0,1946,1995,2008
1165,0,0,None,3,1Fam,TA,Gd,312,539,Rec,ALQ,1,0,TA,276,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,None,0,CBlock,1,Typ,490,2,Gd,RFn,Gd,Attchd,1966,1165,1,GasA,TA,SLvl,1,TA,Lvl,Gtl,9020,Inside,82,Reg,0,80,RL,183,BrkFace,None,0,5,NAmes,129,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1127,AllPub,0,1966,1966,2008
876,540,0,Grvl,4,1Fam,None,None,0,0,None,None,0,0,None,876,Y,Artery,Norm,SBrkr,194,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,720,3,TA,Unf,TA,Detchd,1949,1416,1,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,12665,Inside,100,IR1,0,50,RM,0,None,None,0,6,OldTown,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,876,AllPub,418,1915,1950,2008
1701,0,0,None,3,1Fam,TA,Gd,1390,0,ALQ,Unf,1,0,Gd,0,Y,RRAe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,2,CBlock,2,Min2,611,2,TA,Fin,TA,Basment,1975,1701,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,16647,CulDSac,59.91111111,IR1,0,85,RL,0,None,None,0,1,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1390,AllPub,0,1975,1981,2007
1006,769,0,None,3,1Fam,TA,No,513,0,ALQ,Unf,1,0,Gd,227,Y,Norm,Norm,SBrkr,192,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,425,2,TA,Unf,TA,Attchd,1993,1775,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9317,Inside,75,Reg,0,60,RL,137,BrkFace,None,0,7,SawyerW,72,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,740,AllPub,234,1993,1993,2009
1094,761,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,528,Y,Feedr,Norm,SBrkr,0,Gd,Gd,Plywood,Plywood,None,TA,1,CBlock,2,Typ,512,2,TA,RFn,TA,Attchd,1976,1855,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,9600,FR2,80,Reg,0,80,RL,360,BrkFace,None,0,8,Veenker,100,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,528,AllPub,113,1976,1994,2007
848,0,0,None,1,TwnhsE,TA,Av,659,0,GLQ,Unf,1,0,Gd,189,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,420,2,TA,Fin,TA,Attchd,2003,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,36,Reg,0,120,RM,170,BrkFace,None,0,11,CollgCr,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848,AllPub,140,2003,2003,2007
1456,0,0,None,2,TwnhsE,None,None,0,0,None,None,0,0,None,1273,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,400,2,TA,Fin,TA,Attchd,2003,1456,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3196,Inside,56.5331761,Reg,0,120,RL,40,BrkFace,None,0,5,Blmngtn,20,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1273,AllPub,143,2003,2003,2006
918,728,0,None,4,1Fam,TA,No,364,0,Rec,Unf,0,0,TA,554,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,2,CBlock,2,Typ,240,1,TA,Unf,TA,Detchd,1941,1646,0,GasA,Gd,2.5Unf,1,TA,Lvl,Gtl,7128,Inside,53,Reg,0,75,RL,0,None,None,0,8,Crawfor,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,126,Pave,7,918,AllPub,0,1941,1950,2007
1445,0,0,None,3,1Fam,TA,Gd,564,0,Rec,Unf,0,0,TA,563,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,645,2,TA,RFn,TA,Attchd,1964,1445,1,GasA,TA,SLvl,1,TA,Lvl,Gtl,12095,Corner,109.9772704,IR1,0,80,RL,115,BrkFace,None,0,8,NAmes,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1127,AllPub,180,1964,1964,2009
1779,0,0,None,3,1Fam,TA,Mn,306,1085,ALQ,Rec,1,0,TA,372,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Plywood,None,Gd,1,CBlock,1,Typ,454,2,TA,Unf,TA,Attchd,1955,1779,1,GasA,TA,1Story,1,TA,Lvl,Gtl,17920,Inside,102,Reg,0,20,RL,0,None,None,0,7,Sawyer,418,4,5,Y,0,None,CompShg,Hip,Abnorml,WD,312,Pave,6,1763,AllPub,0,1955,1974,2006
1040,0,0,None,3,1Fam,TA,No,659,0,ALQ,Unf,1,0,TA,381,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,260,1,TA,Unf,TA,Detchd,1962,1040,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,6897,Corner,83.04817879,IR1,0,20,RL,0,None,None,0,4,Sawyer,104,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1040,AllPub,0,1962,2010,2010
1026,0,0,None,3,1Fam,Gd,Gd,505,435,GLQ,LwQ,1,0,Gd,0,Y,Norm,Norm,SBrkr,34,TA,TA,Plywood,HdBoard,MnPrv,None,0,CBlock,1,Typ,576,2,Fa,Unf,TA,Detchd,1981,1026,0,GasA,TA,SLvl,1,TA,Low,Mod,10970,Inside,104.7377678,IR1,0,80,RL,0,None,None,0,10,CollgCr,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,940,AllPub,0,1978,1978,2008
702,779,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,702,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,343,2,TA,Fin,TA,Attchd,1994,1481,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,8125,Inside,65,Reg,0,60,RL,0,None,None,0,3,Gilbert,36,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,702,AllPub,0,1994,1995,2009
1370,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1090,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,479,2,TA,RFn,TA,Attchd,1976,1370,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10400,Inside,80,Reg,0,20,RL,189,BrkFace,None,0,6,NWAmes,0,5,7,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,1090,AllPub,0,1976,1976,2009
1512,1142,0,None,4,1Fam,TA,Mn,619,0,BLQ,Unf,1,0,TA,435,Y,PosA,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,1,CBlock,2,Typ,619,2,TA,Unf,TA,Attchd,1968,2654,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,11029,Corner,105.0190459,IR1,0,60,RL,220,BrkFace,None,0,8,NWAmes,65,7,6,Y,0,None,CompShg,Gable,Normal,WD,222,Pave,9,1054,AllPub,0,1968,1984,2006
912,514,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,912,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,GdPrv,Gd,1,BrkTil,1,Typ,216,1,TA,Unf,TA,Detchd,1925,1426,1,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,7642,Corner,55,Reg,0,50,RL,0,None,None,0,6,Crawfor,240,8,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,912,AllPub,0,1918,1998,2007
1039,0,0,None,3,2fmCon,TA,Mn,841,0,BLQ,Unf,1,0,TA,198,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,HdBoard,None,None,0,PConc,1,Typ,504,2,TA,Unf,TA,Attchd,1965,1039,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,11625,Inside,75,Reg,0,190,RL,0,None,None,0,4,Sawyer,0,4,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1039,AllPub,0,1965,1965,2010
1372,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1372,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,529,2,TA,Fin,TA,Attchd,2008,1372,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,72,Reg,0,20,FV,0,None,None,0,5,Somerst,140,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1372,AllPub,0,2007,2008,2008
1002,0,0,None,3,1Fam,TA,No,828,0,BLQ,Unf,1,0,TA,174,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,902,2,TA,Unf,TA,Detchd,1973,1002,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8750,Inside,93.54143467,IR1,0,20,RL,76,BrkFace,None,0,8,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1002,AllPub,0,1970,1970,2009
1646,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1638,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,870,3,TA,RFn,TA,Attchd,2007,1646,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,10656,Inside,67,IR1,0,20,RL,274,Stone,None,0,11,Timber,80,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1638,AllPub,192,2006,2007,2007
1120,0,0,None,3,1Fam,TA,No,932,0,ALQ,Unf,1,0,TA,108,Y,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,544,2,TA,RFn,TA,Attchd,1961,1120,1,GasA,TA,1Story,1,Fa,Lvl,Gtl,6970,Corner,85,Reg,0,20,RL,0,None,Shed,400,5,Sawyer,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1040,AllPub,168,1961,1961,2007
1547,720,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,Slab,2,Typ,672,2,TA,Unf,TA,Attchd,1979,2320,0,GasA,Gd,2Story,1,TA,Lvl,Gtl,14762,Corner,121.4989712,IR2,53,60,RL,0,None,None,0,5,Gilbert,144,6,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,7,0,AllPub,120,1948,1950,2006
